number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
81,0.529215689783457,2025-10-16 19:47:12.130627,2025-10-16 19:47:13.440484,0 days 00:00:01.309857,0.5904216326741165,0.5507795331335334,0.029156225045208758,6,7.636385460572201,450,3.252418592634333,7.443496596646141,0.7864039717002796,COMPLETE
82,0.5289989754742761,2025-10-16 19:47:13.440895,2025-10-16 19:47:14.740141,0 days 00:00:01.299246,0.5007423352754192,0.49186743321523624,0.028484959341159924,6,7.54556880267563,450,3.2641205332043337,7.431978507636227,0.7887736808359702,COMPLETE
83,0.5294808712110681,2025-10-16 19:47:14.740546,2025-10-16 19:47:16.055860,0 days 00:00:01.315314,0.5380908558049192,0.24987113516121318,0.023896824167221487,6,6.936141974325206,450,2.69429941078246,8.117353967278444,0.931852305806639,COMPLETE
84,0.5286240452522951,2025-10-16 19:47:16.056293,2025-10-16 19:47:17.350042,0 days 00:00:01.293749,0.5124875844810607,0.4057790661093769,0.02788830308097632,6,7.338672408913928,450,2.275735876781951,6.563770435496739,0.8782466967567459,COMPLETE
85,0.5418245653079966,2025-10-16 19:47:17.350460,2025-10-16 19:47:18.485240,0 days 00:00:01.134780,0.5120966228623752,0.39861223907246257,0.013400385428998652,5,7.368405744112752,450,2.3221805658824364,6.803150434479339,0.8737736781202198,COMPLETE
86,0.5301223769725714,2025-10-16 19:47:18.485687,2025-10-16 19:47:19.806314,0 days 00:00:01.320627,0.5167325662335325,0.02699628863242487,0.02132744920369763,6,7.903820263151989,450,1.7994630494886892,6.505684782782304,0.8997542826792545,COMPLETE
87,0.5284063743075894,2025-10-16 19:47:19.806733,2025-10-16 19:47:21.227692,0 days 00:00:01.420959,0.5340607525801686,0.7362123165241876,0.025875428780000733,6,7.239075538256237,500,2.9637775074861024,7.420005695921785,0.845648903193169,COMPLETE
88,0.5285079216732659,2025-10-16 19:47:21.228113,2025-10-16 19:47:22.647052,0 days 00:00:01.418939,0.5043024294311632,0.33981657850226205,0.02608483956037446,6,6.363391628494592,500,2.920969164977813,7.231831392640717,0.8498683646795444,COMPLETE
89,0.5371036559963478,2025-10-16 19:47:22.647472,2025-10-16 19:47:23.875858,0 days 00:00:01.228386,0.5013073179112769,0.1732662710066977,0.01718996331895043,5,6.766768080400283,500,2.944712731064874,7.277602738388396,0.8452057279987318,COMPLETE
90,0.5285216841120862,2025-10-16 19:47:23.876266,2025-10-16 19:47:25.306410,0 days 00:00:01.430144,0.5357619332285675,0.32441288811236524,0.0249797155781749,6,6.32023263359473,500,2.000121890513844,7.9988680882165815,0.965164453211291,COMPLETE
91,0.5290850638703927,2025-10-16 19:47:25.306830,2025-10-16 19:47:26.723603,0 days 00:00:01.416773,0.5344599454826898,0.33132211255024513,0.02494699015786036,6,7.20047097791843,500,1.322311237585632,8.200496966698987,0.9512887770987254,COMPLETE
92,0.5297438449385307,2025-10-16 19:47:26.724017,2025-10-16 19:47:28.172343,0 days 00:00:01.448326,0.5030611426434416,0.43796803301982457,0.019746411669919264,6,6.242175939730113,500,2.7896306743888277,7.274790165851618,0.8650203124314211,COMPLETE
93,0.5286659680248205,2025-10-16 19:47:28.172762,2025-10-16 19:47:29.597690,0 days 00:00:01.424928,0.5222113294755036,0.007521481864160351,0.024621837274909533,6,6.442474822932261,500,2.065601377848615,6.907015977391158,0.8317727131826064,COMPLETE
94,0.5388761370597206,2025-10-16 19:47:29.598112,2025-10-16 19:47:30.837379,0 days 00:00:01.239267,0.5482524860356945,0.010195926650424736,0.014782110085881112,5,6.397443843827161,500,2.1593655768692694,6.922745824490524,0.9687107013338034,COMPLETE
95,0.5285715628446439,2025-10-16 19:47:30.837806,2025-10-16 19:47:32.253899,0 days 00:00:01.416093,0.5231831643476226,0.7214771562927917,0.02547952052054588,6,6.09951415074155,500,1.4129435670940316,7.91686088267997,0.8300457762675075,COMPLETE
96,0.5296343443347608,2025-10-16 19:47:32.254309,2025-10-16 19:47:33.530360,0 days 00:00:01.276051,0.5389396729371762,0.723918679466319,0.04162898151186094,6,5.832892953896379,500,1.5288321121096218,9.100438268467004,0.9081641711419481,COMPLETE
97,0.5289157881361539,2025-10-16 19:47:33.530772,2025-10-16 19:47:34.959956,0 days 00:00:01.429184,0.5235216860954789,0.3173516829730012,0.023277139070525192,6,6.035492465577525,500,0.9757309868872688,7.833869456144974,0.8279576093392438,COMPLETE
98,0.5277445479161783,2025-10-16 19:47:34.960368,2025-10-16 19:47:36.394013,0 days 00:00:01.433645,0.5581324615373104,0.17534896371068123,0.02576722691035902,6,6.665204949539892,500,1.9011650019064708,6.1842795607039776,0.8895578936851467,COMPLETE
99,0.537560712878066,2025-10-16 19:47:36.394427,2025-10-16 19:47:37.631298,0 days 00:00:01.236871,0.563786598173588,0.6539145253089724,0.017463587388756738,5,6.731975918926699,500,0.40327107378335847,9.91617037983048,0.8828137710073715,COMPLETE
